regionID,constellationID,constellationName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,factionID,radius
11000027,21000272,E-C00272,8169848591368963000,34615597587676056,-9371120545600872000,8160936457644092000,8175392193418831000,-11127992813706484,71004093928288460,-9376627391807977000,-9365673690786105000,None,0
11000027,21000273,E-C00273,8204253226508390000,10359276914525096,-9293077346648093000,8200271062198838000,8208779948079670000,-30520123022117860,58485976319671900,-9304274628312345000,-9283307537178851000,None,0
11000028,21000274,E-C00274,8097900167146400000,30716191334021172,-9924291675462672000,8090095983579316000,8105337498218341000,-26795196514840150,68075669355016080,-9934947643565818000,-9916104018199093000,None,0
11000028,21000275,E-C00275,8023127492650420000,29388831921962656,-9891527738093072000,8015834111807734000,8028290488320097000,-31620692415133996,68979273552098050,-9893361033717213000,-9889075896430653000,None,0
11000028,21000276,E-C00276,8004786839201178000,24574398508490348,-9916690752916242000,7999602839163815000,8015101977470431000,-12010659171069076,68136294148890660,-9932122412513400000,-9906554511187517000,None,0
11000028,21000277,E-C00277,8092106411023388000,23266167129823308,-9855283672773288000,8085624790580583000,8103008105889829000,-22751663671914464,50039194454217500,-9874752864795722000,-9845418105776476000,None,0
11000028,21000278,E-C00278,8091474123353651000,35787209418868004,-9882207771027403000,8086888388569333000,8095855044493686000,-23897091215763904,68961560895792340,-9886447939968496000,-9873353157482914000,None,0
11000028,21000279,E-C00279,8043430285456589000,18644827519923276,-9841865256907096000,8034769288714329000,8050220986845668000,-12173444490833300,59638722170537040,-9854266877268355000,-9833645216466608000,None,0
11000028,21000280,E-C00280,8057646507330627000,20514242042443428,-9874510402888552000,8052902689296250000,8063759783127635000,-29576847934551036,71603966246472940,-9878613616426365000,-9871428282401233000,None,0
11000028,21000281,E-C00281,8033298728792791000,13085993676061430,-9911488574458178000,8027576984376689000,8044042241225841000,-29378858830229250,68160738236055780,-9920696960975008000,-9898863703515568000,None,0
11000028,21000282,E-C00282,8030783840022876000,28332502845201710,-9925272226661216000,8021793023611850000,8037932278384868000,-34901529117501136,71482388106466260,-9939749382718122000,-9914708239119165000,None,0
11000028,21000283,E-C00283,8005396657114305000,14713341350356428,-9843449556323959000,7998455102900552000,8016297320996116000,-33605325303241050,54562754494356430,-9855383829507340000,-9827235213136500000,None,0
11000028,21000284,E-C00284,8063602797115463000,20790041071509332,-9907418357653946000,8057735394549279000,8075191051430092000,-27153235747657010,66074959293040380,-9911213710353846000,-9903533168414298000,None,0
11000028,21000285,E-C00285,8062599310092988000,13838044593595796,-9939171132233533000,8057064915140152000,8069613930488938000,-20039713220619376,51425096448316100,-9944307647099038000,-9933096411849535000,None,0
11000029,21000286,E-C00286,7588411439174814000,16748133872022638,-10032801508490130000,7581991773238250000,7595816698172013000,-25791174900896920,65511502411948290,-10040062392099932000,-10027382811220345000,None,0
11000029,21000287,E-C00287,7591123312888083000,19231834561658764,-10012483284426430000,7586044744634419000,7599749180582063000,-4689370687947532,56910893283094900,-10017204726365368000,-10002744783546511000,None,0
11000029,21000288,E-C00288,7604774739560636000,23324914047168476,-10009823792830770000,7599629205537148000,7613756372888699000,-18719308081412256,58574625441438880,-10013126908170955000,-10001461476066531000,None,0
11000029,21000289,E-C00289,7569582760904204000,7744279596195468,-10011461818129768000,7562717300469410000,7576404773533778000,-21489684762300250,35243611831114636,-10015381171121564000,-10009054410456572000,None,0
11000029,21000290,E-C00290,7594244564576745000,19271976462384330,-9979764190960153000,7584085639074928000,7606087844428125000,-17723716330273688,51804428427569040,-10000744653379912000,-9967127276723970000,None,0
11000029,21000291,E-C00291,7610449539337940000,3949515556993361.5,-10016719004303786000,7599514174595708000,7620879432586025000,-33665616474762130,34807851591467004,-10032174838672038000,-10000763048224414000,None,0
11000029,21000292,E-C00292,7577144492622764000,15420326445791792,-10017744459405120000,7571755064805807000,7583887597997301000,-22929606570618996,64870858440268530,-10040045242131755000,-10005560803914457000,None,0
11000029,21000293,E-C00293,7625459268920938000,22869241884147892,-10012347334952806000,7607288715761004000,7637620889120164000,-22924469358643456,59957820054497620,-10027656259743730000,-9987786975816296000,None,0
11000029,21000294,E-C00294,7575337501652589000,11277929181494706,-9996733960282680000,7561069537835184000,7582248501974846000,-29525370698152790,31506738069415212,-10004624744647625000,-9987789455052374000,None,0
11000029,21000295,E-C00295,7588295832777698000,8890830687809991,-10034758325050604000,7582881416100596000,7594088533969729000,-22364163617484520,25148958623624908,-10045474424930228000,-10027176392651256000,None,0
11000029,21000296,E-C00296,7601509889318679000,21373522520869070,-10019157590957924000,7582562179357560000,7612539008940086000,-34155622925983850,68579528563355300,-10027547286480605000,-10009801326638262000,None,0
11000030,21000297,F-C00297,7236762743554783000,33550049680762140,-9876218450758414000,7232734165457302000,7245465323614246000,-18242166471581784,71322086430933380,-9883269049786638000,-9872992601243816000,None,0
11000030,21000298,F-C00298,7266134863778816000,-10327203643854082,-9810858147590023000,7260970351940287000,7279690861088960000,-26895660666942316,30282663950129268,-9816199968231471000,-9806201387393184000,None,0
11000030,21000299,F-C00299,7275112663138481000,17794839174542376,-9875033608278516000,7252286439577115000,7298233866627178000,-34170971662601276,59083444057002530,-9884936103588039000,-9865806867791706000,None,0
11000030,21000300,F-C00300,7282208297464441000,28753256767954876,-9806245486604114000,7274975300040205000,7294953288690481000,822995758776948,60665046684786270,-9811614714204262000,-9799903997481013000,None,0
11000030,21000301,F-C00301,7258842616999603000,30505984935497132,-9859653969537464000,7242797069150251000,7270503167663270000,-7442201724502436,61402323171400000,-9867964338030500000,-9850023509083673000,None,0
11000030,21000302,F-C00302,7361601145086063000,16735119756823318,-9795332237667852000,7358672826702922000,7364513092904337000,-30257714935184800,59508219356480080,-9807337507612981000,-9783735393656540000,None,0
11000030,21000303,F-C00303,7300361817206042000,18728505857227916,-9845436696551027000,7289510885110386000,7313136433272053000,-24481921964827336,61781706905790850,-9855569884647522000,-9838388717624304000,None,0
11000030,21000304,F-C00304,7332948964326347000,5740384359385060,-9795909320045021000,7327570807403574000,7340690477204961000,-33336367154326570,55320562811421570,-9807261020931283000,-9783142748533234000,None,0
11000030,21000305,F-C00305,7341971264597150000,18075928403970788,-9825678140143397000,7334047651534773000,7359392567960860000,-3666150678788508,49138341110483260,-9832523932344998000,-9821627411443436000,None,0
11000030,21000306,F-C00306,7308500568093721000,19118456011324010,-9818535916507988000,7303202034592385000,7314381201468400000,-26166210300123096,61443463385731780,-9833596073956133000,-9809287922611255000,None,0
11000030,21000307,F-C00307,7326582596739296000,29207476053566016,-9862781128110305000,7317554468071227000,7332715856509391000,-34248362059016740,72459869274065260,-9879713466267070000,-9845709728158319000,None,0
11000030,21000308,F-C00308,7321196574517963000,25645789279677170,-9865987076188973000,7299132552649782000,7335953494206127000,-19253162379000470,64082702888181060,-9869648261303798000,-9861010124858642000,None,0
11000030,21000309,F-C00309,7349354242794478000,-294881849994719,-9885493065738590000,7333385728942303000,7362031638198440000,-19250236933635664,21399187591999732,-9896934565359837000,-9872149893098373000,None,0
11000030,21000310,F-C00310,7315882340829753000,36683256189727130,-9815114439458365000,7301908743437895000,7327910991665666000,-16604039602973036,69998169522393810,-9834491968768193000,-9794332482538404000,None,0
11000001,21000311,A-C00311,7638114722844201000,10870918138680594,-9479967906081778000,7637874123626473000,7646115934669315000,-22865853226347680,68954109963098350,-9482937421590790000,-9453598587195030000,None,0
11000001,21000312,A-C00312,7641670689305013000,19996649956309892,-9480867103004244000,7620972774174791000,7659860371370895000,-34694567800704636,64110103493873310,-9488325747555686000,-9469339042176502000,None,0
11000001,21000313,A-C00313,7620218377107360000,14035727205318452,-9489754117072884000,7613920837519678000,7627610344433239000,-24576152007264190,70665678376359810,-9494637872483088000,-9485551012501332000,None,0
11000001,21000314,A-C00314,7635989822010224000,16164195221760368,-9489430885866525000,7624247175661795000,7643461477480162000,-30474000660428344,56458363274391870,-9502210310876137000,-9477108924589003000,None,0
11000001,21000315,A-C00315,7679584462162260000,6291825509082933,-9487476149006862000,7662174201736302000,7704441601384392000,-25095950743896788,60015456804891980,-9494035294095560000,-9478957676246317000,None,0
11000001,21000316,A-C00316,7666125239444874000,16063358891149276,-9494156893154976000,7657473592770722000,7678275697113955000,-29333510185261730,66851602062790020,-9497924103745903000,-9490590195842787000,None,0
11000001,21000317,A-C00317,7636076745007849000,3270194517300479.5,-9509105238983340000,7623932940921427000,7643608384150897000,-30245654231091268,62286377329482530,-9515384476310470000,-9498611369986250000,None,0
11000001,21000318,A-C00318,7647851948819740000,1970095940667639,-9496176254028806000,7635540478641590000,7661861866638113000,-33805410365150170,36829205176601970,-9505887236909949000,-9484904014700521000,None,0
11000001,21000319,A-C00319,7616750607317529000,12580842127116280,-9495069066704798000,7607841685192730000,7632126307134969000,-32040627379343590,63140627907385970,-9499995848571185000,-9486022132344345000,None,0
11000001,21000320,A-C00320,7633757962969920000,35787436363629756,-9494708504194583000,7620500318768719000,7643423832692495000,-30794367373550336,71463745313448560,-9499433436612155000,-9482601094665208000,None,0
11000001,21000321,A-C00321,7617991222311212000,19641091175906540,-9509354720225403000,7608385397643103000,7631315788493741000,-20719586080854616,63533349558259730,-9536526454599145000,-9491575917916150000,None,0
11000001,21000322,A-C00322,7630957471621756000,24454342376149424,-9538065456286728000,7623597411828905000,7643819008754898000,-34841835514516920,61722834808947890,-9550612555343688000,-9525729626748189000,None,0
11000001,21000323,A-C00323,7623932721618976000,14725567916029526,-9504813387763433000,7617628416234889000,7630623354500352000,-23328318916353360,46728273760225810,-9525293349356767000,-9483347992723118000,None,0
11000031,21000324,G-C00324,7205800000000000000,1539300000000000000,-9515100000000000000,7201177000000000000,7201177000000000000,1534300000000000000,1534300000000000000,-9501332482538404000,-9501332482538404000,None,0
11000001,21000325,A-C00325,7658505423306388000,1548895616323361800,-9465393574554147000,7619833558245629000,7698069206772175000,1516151172977451000,1586613389577895700,-9505283642069905000,-9429798312656667000,None,0
11000004,21000326,B-C00326,7725025396253242000,1606813790232827600,-9252426491598967000,7691182601566581000,7763753789252477000,1567776170197490200,1641476091221170700,-9284367432444606000,-9215568708275167000,None,0
11000009,21000327,C-C00327,7747916764524534000,1569538314418182700,-9931674178251387000,7710056666482412000,7786731502620253000,1561978093948790500,1606821510074767400,-9964143307685206000,-9899221387789367000,None,0
11000016,21000328,D-C00328,7849376741752832000,1423857875901778200,-9760976595570807000,7813424203358026000,7889233362733153000,1389656724034857500,1461243252971151600,-9799679241220120000,-9726873980466050000,None,0
11000024,21000329,E-C00329,7192566485163821000,1475066978737901000,-9469231345933347000,7155048031058582000,7228987590427550000,1437101474799382800,1507870269462485800,-9508946459713692000,-9435396769811243000,None,0
11000030,21000330,F-C00330,7326291376146724000,1524155970543149300,-9927218756138193000,7293527532647089000,7348460253133179000,1493889155582402300,1544361629749372000,-9965305905156893000,-9895801017791928000,None,0
11000032,21000331,H-C00331,7668788072573510000,1577114056701453800,-9658905593769128000,7648524576794403000,7681664559361507000,1541809491132122400,1613597004827048200,-9681715952946766000,-9651812159405457000,None,0
